name,mob_id,source_url,image_url,face_shape,eye_style,expression,body_type,color_tone,human_like,animal_like,blob_like,ghost_like,object_like,plant_like,cute_level,dark_level,power_level,energy,shape_tag,eye_tag,expression_tag,species_tag,mood_tag,color_tag,size_tag,feature_tag,match_tags,match_note
여신 탑의 러스터픽시(보스 소환용),9300056,https://mapledb.kr/search.php?q=9300056&t=mob,https://maplestory.io/api/KMS/389/mob/9300056/render/stand,round,big,playful,blob,bright,0,0,10,0,0,0,9,0,2,6,round,big-eye,playful,blob,cute,yellow,small,jelly,"round,big-eye,playful,blob,cute,yellow,small,jelly","둥글고 귀여운 외형으로, 밝고 장난기 있는 인상의 사람과 매칭하기 좋음"
동굴 그린 코니언2,9300066,https://mapledb.kr/search.php?q=9300066&t=mob,https://maplestory.io/api/KMS/389/mob/9300066/render/stand,sharp,sharp,angry,animal,green,0,10,0,0,0,0,2,3,7,6,sharp,sharp-eye,angry,animal,wild,green,medium,monster-like,"sharp,sharp-eye,angry,animal,wild,green,medium,monster-like","날카로운 외형과 강한 인상으로, 강렬한 분위기를 가진 사람과 매칭하기 좋음"
동굴 다크 코니언1,9300067,https://mapledb.kr/search.php?q=9300067&t=mob,https://maplestory.io/api/KMS/389/mob/9300067/render/stand,sharp,sharp,scary,mixed,cool,5,5,0,0,0,0,2,8,7,6,sharp,sharp-eye,scary,mixed-body,dark,blue,large,monster-like,"sharp,sharp-eye,scary,mixed-body,dark,blue,large,monster-like","강렬하고 무서운 외형으로, 강한 인상을 주는 사람과 매칭하기 좋음"
동굴 다크 코니언2,9300068,https://mapledb.kr/search.php?q=9300068&t=mob,https://maplestory.io/api/KMS/389/mob/9300068/render/stand,sharp,sharp,scary,mixed,dark,5,5,0,0,0,0,1,8,7,6,sharp,sharp-eye,scary,mixed-body,dark,black,large,monster-like,"sharp,sharp-eye,scary,mixed-body,dark,black,large,monster-like","강렬하고 무서운 외형으로, 강한 인상을 주는 사람과 매칭하기 좋음"
동굴 레드 와이번2,9300070,https://mapledb.kr/search.php?q=9300070&t=mob,https://maplestory.io/api/KMS/389/mob/9300070/render/stand,wide,angry,scary,animal,red,0,10,0,0,0,0,1,7,8,6,wide-face,angry-eye,scary,animal,dark,red,medium,monster-like,"wide-face,angry-eye,scary,animal,dark,red,medium,monster-like","강렬한 외형과 무서운 인상으로, 강한 분위기를 가진 사람과 매칭하기 좋음"
동굴 블루 와이번2,9300072,https://mapledb.kr/search.php?q=9300072&t=mob,https://maplestory.io/api/KMS/389/mob/9300072/render/stand,sharp,sharp,angry,animal,blue,0,10,0,0,0,0,2,5,7,6,sharp,sharp-eye,angry,animal,wild,blue,medium,monster-like,"sharp,sharp-eye,angry,animal,wild,blue,medium,monster-like",날카로운 외형과 강렬한 표정으로 강하고 야생적인 인상의 사람과 매칭하기 좋음
동굴 다크 와이번2,9300074,https://mapledb.kr/search.php?q=9300074&t=mob,https://maplestory.io/api/KMS/389/mob/9300074/render/stand,sharp,angry,scary,animal,dark,0,10,0,0,0,0,1,8,6,7,sharp,angry-eye,scary,animal,dark,black,medium,monster-like,"sharp,angry-eye,scary,animal,dark,black,medium,monster-like",날카로운 외형과 어두운 분위기로 강렬한 인상의 사람과 매칭하기 좋음
동굴 스켈레곤2,9300076,https://mapledb.kr/search.php?q=9300076&t=mob,https://maplestory.io/api/KMS/389/mob/9300076/render/stand,none,simple,scary,ghost,neutral,0,0,0,10,0,0,1,8,6,4,no-face,no-eye,scary,ghost,dark,gray,medium,undead,"no-face,no-eye,scary,ghost,dark,gray,medium,undead","어두운 분위기와 무서운 인상으로, 강렬한 캐릭터와 매칭하기 좋음"
동굴 T-스켈래곤,9300077,https://mapledb.kr/search.php?q=9300077&t=mob,https://maplestory.io/api/KMS/389/mob/9300077/render/stand,none,simple,scary,ghost,dark,0,0,0,10,0,0,1,9,7,4,no-face,no-eye,scary,ghost,dark,black,medium,undead,"no-face,no-eye,scary,ghost,dark,black,medium,undead","어두운 분위기와 무서운 인상으로, 강렬한 캐릭터와 매칭하기 좋음"
동굴 뉴트주니어,9300078,https://mapledb.kr/search.php?q=9300078&t=mob,https://maplestory.io/api/KMS/389/mob/9300078/render/stand,round,big,playful,blob,mixed,0,0,10,0,0,0,9,0,2,6,round,big-eye,playful,blob,cute,pink,small,jelly,"round,big-eye,playful,blob,cute,pink,small,jelly","둥글고 귀여운 외형으로, 장난기 가득한 인상의 사람과 잘 어울림"
속성의 타나토스,9300086,https://mapledb.kr/search.php?q=9300086&t=mob,https://maplestory.io/api/KMS/389/mob/9300086/render/stand,none,simple,scary,ghost,dark,0,0,0,10,0,0,1,9,7,4,no-face,no-eye,scary,ghost,dark,black,medium,shadow,"no-face,no-eye,scary,ghost,dark,black,medium,shadow","어두운 분위기와 무서운 인상으로, 신비롭고 강렬한 느낌의 사람과 매칭하기 좋음"
어둠의 머슬스톤,9300091,https://mapledb.kr/search.php?q=9300091&t=mob,https://maplestory.io/api/KMS/389/mob/9300091/render/stand,square,simple,scary,object,dark,0,0,0,0,10,0,1,8,7,4,square,simple-eye,scary,object,dark,gray,medium,stone,"square,simple-eye,scary,object,dark,gray,medium,stone",단단하고 무거운 외형으로 강력한 인상의 사람과 매칭하기 좋음
잊혀진 신전의 주니어 발록,9300092,https://mapledb.kr/search.php?q=9300092&t=mob,https://maplestory.io/api/KMS/389/mob/9300092/render/stand,wide,angry,scary,mixed,dark,5,2,0,0,0,0,1,8,7,6,wide-face,angry-eye,scary,mixed-body,dark,brown,large,monster-like,"wide-face,angry-eye,scary,mixed-body,dark,brown,large,monster-like","강렬하고 무서운 외형으로, 강한 인상을 주는 사람과 매칭하기 좋음"
타일러스,9300093,https://mapledb.kr/search.php?q=9300093&t=mob,https://maplestory.io/api/KMS/389/mob/9300093/render/stand,round,simple,mysterious,mixed,neutral,8,0,0,0,0,0,2,4,6,5,round,simple-eye,mysterious,human,dark,gray,medium,npc-like,"round,simple-eye,mysterious,human,dark,gray,medium,npc-like",신비로운 분위기를 가진 사람과 매칭하기 좋음
일그러진 차원의 본피쉬,9300098,https://mapledb.kr/search.php?q=9300098&t=mob,https://maplestory.io/api/KMS/389/mob/9300098/render/stand,none,big,scary,fish,neutral,0,0,0,0,0,0,1,8,6,4,no-face,big-eye,scary,fish,dark,gray,medium,undead,"no-face,big-eye,scary,fish,dark,gray,medium,undead",어두운 분위기와 무서운 인상으로 강렬한 느낌의 사람과 매칭하기 좋음
일그러진 차원의 샤크,9300099,https://mapledb.kr/search.php?q=9300099&t=mob,https://maplestory.io/api/KMS/389/mob/9300099/render/stand,round,simple,scary,blob,cool,0,0,10,0,0,0,2,5,6,4,round,simple-eye,scary,blob,dark,blue,medium,jelly,"round,simple-eye,scary,blob,dark,blue,medium,jelly",둥글고 말랑한 외형에 무서운 인상이 있어 강렬한 분위기의 사람과 매칭하기 좋음
길들일 수 있는 멧돼지,9300101,https://mapledb.kr/search.php?q=9300101&t=mob,https://maplestory.io/api/KMS/389/mob/9300101/render/stand,round,simple,happy,animal,neutral,0,10,0,0,0,0,9,1,2,4,round,simple-eye,happy,animal,cute,gray,small,pet-like,"round,simple-eye,happy,animal,cute,gray,small,pet-like","귀엽고 둥글며 단순한 외형으로, 사랑스러운 인상의 사람과 잘 어울림"
화난 데비존,9300105,https://mapledb.kr/search.php?q=9300105&t=mob,https://maplestory.io/api/KMS/389/mob/9300105/render/stand,round,simple,angry,blob,neutral,0,0,10,0,0,0,2,4,6,5,round,simple-eye,angry,blob,dark,gray,medium,npc-like,"round,simple-eye,angry,blob,dark,gray,medium,npc-like",둥글고 강한 인상의 외형이라 강렬한 분위기의 사람과 매칭하기 좋음
엿보는 데비존,9300107,https://mapledb.kr/search.php?q=9300107&t=mob,https://maplestory.io/api/KMS/389/mob/9300107/render/stand,round,simple,playful,blob,neutral,0,0,10,0,0,0,7,2,4,6,round,simple-eye,playful,blob,cute,gray,medium,jelly,"round,simple-eye,playful,blob,cute,gray,medium,jelly","둥글고 귀여운 외형으로, 장난기 있는 인상의 사람과 잘 어울림"
데비존의 삼단지,9300109,https://mapledb.kr/search.php?q=9300109&t=mob,https://maplestory.io/api/KMS/389/mob/9300109/render/stand,round,simple,gentle,blob,neutral,0,0,10,0,0,0,7,1,2,4,round,simple-eye,gentle,blob,cute,gray,small,jelly,"round,simple-eye,gentle,blob,cute,gray,small,jelly",둥글고 부드러운 외형으로 귀엽고 온화한 인상의 사람과 잘 어울림
데비존의 도라지,9300110,https://mapledb.kr/search.php?q=9300110&t=mob,https://maplestory.io/api/KMS/389/mob/9300110/render/stand,round,big,playful,plant,neutral,0,0,0,0,0,10,7,1,2,6,round,big-eye,playful,plant,cute,gray,small,wood,"round,big-eye,playful,plant,cute,gray,small,wood","둥글고 귀여운 식물형 외형으로, 밝고 장난기 있는 인상의 사람과 매칭하기 좋음"
데비존의 100년 된 도라지,9300112,https://mapledb.kr/search.php?q=9300112&t=mob,https://maplestory.io/api/KMS/389/mob/9300112/render/stand,round,big,playful,plant,neutral,0,0,0,0,0,10,7,1,2,4,round,big-eye,playful,plant,cute,gray,small,wood,"round,big-eye,playful,plant,cute,gray,small,wood","둥글고 귀여운 식물형 외형으로, 밝고 장난기 있는 인상의 사람과 매칭하기 좋음"
데비존의 100년 된 늙은 도라지,9300113,https://mapledb.kr/search.php?q=9300113&t=mob,https://maplestory.io/api/KMS/389/mob/9300113/render/stand,round,simple,gentle,plant,neutral,0,0,0,0,0,10,6,2,4,3,round,simple-eye,gentle,plant,calm,gray,medium,wood,"round,simple-eye,gentle,plant,calm,gray,medium,wood",부드럽고 온화한 외형으로 차분한 인상의 사람과 매칭하기 좋음
데비존의 사나운 크루,9300115,https://mapledb.kr/search.php?q=9300115&t=mob,https://maplestory.io/api/KMS/389/mob/9300115/render/stand,round,simple,playful,blob,neutral,0,0,10,0,0,0,7,2,4,6,round,simple-eye,playful,blob,cool,gray,medium,jelly,"round,simple-eye,playful,blob,cool,gray,medium,jelly",둥글고 말랑한 외형으로 장난기 가득한 인상의 사람과 매칭하기 좋음
데비존의 심복 크루,9300117,https://mapledb.kr/search.php?q=9300117&t=mob,https://maplestory.io/api/KMS/389/mob/9300117/render/stand,round,simple,playful,blob,neutral,0,0,10,0,0,0,7,1,4,6,round,simple-eye,playful,blob,cute,gray,small,jelly,"round,simple-eye,playful,blob,cute,gray,small,jelly","둥글고 귀여운 외형으로, 장난기 있는 인상의 사람과 잘 어울림"
데비존의 심복 캡틴,9300118,https://mapledb.kr/search.php?q=9300118&t=mob,https://maplestory.io/api/KMS/389/mob/9300118/render/stand,round,simple,playful,blob,dark,0,0,10,0,0,0,7,3,4,6,round,simple-eye,playful,blob,cool,black,medium,npc-like,"round,simple-eye,playful,blob,cool,black,medium,npc-like",둥글고 장난기 있는 외형이라 유머러스한 인상의 사람과 매칭하기 좋음
데비존의 더 사나운 크루,9300121,https://mapledb.kr/search.php?q=9300121&t=mob,https://maplestory.io/api/KMS/389/mob/9300121/render/stand,round,simple,playful,blob,neutral,0,0,10,0,0,0,7,2,4,6,round,simple-eye,playful,blob,cute,gray,medium,jelly,"round,simple-eye,playful,blob,cute,gray,medium,jelly",둥글고 말랑한 외형으로 귀엽고 장난기 있는 인상의 사람과 매칭하기 좋음
데비존의 더 사나운 캡틴,9300122,https://mapledb.kr/search.php?q=9300122&t=mob,https://maplestory.io/api/KMS/389/mob/9300122/render/stand,round,simple,angry,blob,dark,0,0,10,0,0,0,2,6,5,4,round,simple-eye,angry,blob,dark,black,medium,monster-like,"round,simple-eye,angry,blob,dark,black,medium,monster-like","둥글고 강렬한 외형으로, 강한 인상을 주는 사람과 매칭하기 좋음"
데비존의 크루,9300124,https://mapledb.kr/search.php?q=9300124&t=mob,https://maplestory.io/api/KMS/389/mob/9300124/render/stand,round,big,playful,blob,neutral,0,0,10,0,0,0,7,2,4,6,round,big-eye,playful,blob,cute,gray,medium,jelly,"round,big-eye,playful,blob,cute,gray,medium,jelly","둥글고 귀여운 외형으로, 장난기 가득한 인상의 사람과 잘 어울림"
데비존의 사나운 삼단지,9300126,https://mapledb.kr/search.php?q=9300126&t=mob,https://maplestory.io/api/KMS/389/mob/9300126/render/stand,round,simple,playful,plant,mixed,0,0,0,0,0,10,7,1,2,4,round,simple-eye,playful,plant,cute,brown,small,wood,"round,simple-eye,playful,plant,cute,brown,small,wood","귀엽고 둥글며 식물적인 외형으로, 부드럽고 친근한 인상의 사람과 매칭하기 좋음"
로미오,9300138,https://mapledb.kr/search.php?q=9300138&t=mob,https://maplestory.io/api/KMS/389/mob/9300138/render/stand,round,simple,gentle,mixed,neutral,8,0,0,0,0,0,5,2,4,6,round,simple-eye,gentle,human,calm,gray,medium,npc-like,"round,simple-eye,gentle,human,calm,gray,medium,npc-like","부드러운 인상과 둥근 얼굴형으로, 온화한 분위기의 사람과 잘 어울림"
프랑켄로이드,9300139,https://mapledb.kr/search.php?q=9300139&t=mob,https://maplestory.io/api/KMS/389/mob/9300139/render/stand,square,simple,scary,humanoid,green,8,0,0,0,0,0,1,7,6,4,sharp,simple-eye,scary,human,dark,green,medium,npc-like,"sharp,simple-eye,scary,human,dark,green,medium,npc-like","무서운 표정과 강한 인상으로, 강렬한 분위기의 사람과 매칭하기 좋음"
화난 프랑켄로이드,9300140,https://mapledb.kr/search.php?q=9300140&t=mob,https://maplestory.io/api/KMS/389/mob/9300140/render/stand,square,angry,scary,humanoid,green,8,0,0,0,0,0,1,5,7,6,sharp,angry-eye,scary,human,dark,green,medium,npc-like,"sharp,angry-eye,scary,human,dark,green,medium,npc-like",강렬한 표정과 외형으로 인해 무서운 인상의 사람과 매칭하기 좋음
폐쇄된 연구실의 호문,9300141,https://mapledb.kr/search.php?q=9300141&t=mob,https://maplestory.io/api/KMS/389/mob/9300141/render/stand,round,simple,mysterious,ghost,cool,0,0,0,10,0,0,2,7,4,3,round,simple-eye,mysterious,ghost,dark,blue,medium,shadow,"round,simple-eye,mysterious,ghost,dark,blue,medium,shadow",신비로운 분위기와 둥근 형태로 어두운 느낌의 사람과 매칭하기 좋음
숨겨진 연구실의 호문쿨루,9300142,https://mapledb.kr/search.php?q=9300142&t=mob,https://maplestory.io/api/KMS/389/mob/9300142/render/stand,round,big,mysterious,blob,cool,0,0,10,0,0,0,4,2,5,6,round,big-eye,mysterious,blob,cool,blue,medium,jelly,"round,big-eye,mysterious,blob,cool,blue,medium,jelly","둥글고 신비로운 외형으로, 독특한 매력을 가진 사람과 매칭하기 좋음"
방해물 뮤테,9300153,https://mapledb.kr/search.php?q=9300153&t=mob,https://maplestory.io/api/KMS/389/mob/9300153/render/stand,round,simple,playful,blob,cool,0,0,10,0,0,0,7,2,4,6,round,simple-eye,playful,blob,cute,purple,small,jelly,"round,simple-eye,playful,blob,cute,purple,small,jelly",둥글고 말랑한 외형으로 귀엽고 장난기 있는 인상의 사람과 매칭하기 좋음
실험용 네오 휴로이드,9300154,https://mapledb.kr/search.php?q=9300154&t=mob,https://maplestory.io/api/KMS/389/mob/9300154/render/stand,round,simple,blank,object,neutral,0,0,0,0,10,0,2,3,5,4,round,simple-eye,blank,object,cool,gray,medium,robot,"round,simple-eye,blank,object,cool,gray,medium,robot",로봇 같은 외형으로 차가운 인상의 사람과 매칭하기 좋음
검은 마법사의 수하,9300156,https://mapledb.kr/search.php?q=9300156&t=mob,https://maplestory.io/api/KMS/389/mob/9300156/render/stand,round,big,scary,ghost,dark,0,0,0,10,0,0,1,8,4,6,round,big-eye,scary,ghost,dark,purple,small,shadow,"round,big-eye,scary,ghost,dark,purple,small,shadow",어두운 분위기와 둥근 형태로 신비롭고 무서운 인상의 사람과 매칭하기 좋음
델리,9300162,https://mapledb.kr/search.php?q=9300162&t=mob,https://maplestory.io/api/KMS/389/mob/9300162/render/stand,round,big,happy,blob,mixed,0,0,10,0,0,0,9,0,2,6,round,big-eye,happy,blob,cute,pink,small,jelly,"round,big-eye,happy,blob,cute,pink,small,jelly","둥글고 귀여운 외형으로, 밝고 행복한 인상의 사람과 잘 어울림"
차원의 블랙라츠,9300170,https://mapledb.kr/search.php?q=9300170&t=mob,https://maplestory.io/api/KMS/389/mob/9300170/render/stand,round,simple,blank,blob,dark,0,0,10,0,0,0,2,7,4,3,round,simple-eye,blank,blob,dark,black,small,render-risk,"round,simple-eye,blank,blob,dark,black,small,render-risk",어두운 색상과 둥근 형태로 신비로운 분위기의 사람과 매칭하기 좋음
멀쩡한 스프라이트,9300176,https://mapledb.kr/search.php?q=9300176&t=mob,https://maplestory.io/api/KMS/389/mob/9300176/render/stand,round,simple,gentle,plant,green,0,0,0,0,0,10,7,1,2,4,round,simple-eye,gentle,plant,cute,green,small,wood,"round,simple-eye,gentle,plant,cute,green,small,wood","부드럽고 둥근 외형으로, 온화한 인상의 사람과 매칭하기 좋음"
더 중독된 트리로드,9300177,https://mapledb.kr/search.php?q=9300177&t=mob,https://maplestory.io/api/KMS/389/mob/9300177/render/stand,round,simple,mysterious,plant,dark,0,0,0,0,0,10,2,7,5,4,round,simple-eye,mysterious,plant,dark,green,medium,wood,"round,simple-eye,mysterious,plant,dark,green,medium,wood",신비로운 분위기와 어두운 색조로 인해 신비로운 느낌의 사람과 매칭하기 좋음
더 중독된 스톤버그,9300178,https://mapledb.kr/search.php?q=9300178&t=mob,https://maplestory.io/api/KMS/389/mob/9300178/render/stand,none,big,scary,blob,dark,0,0,10,0,0,0,1,8,5,4,no-face,big-eye,scary,blob,dark,black,medium,monster-like,"no-face,big-eye,scary,blob,dark,black,medium,monster-like",어두운 색상과 무서운 표정으로 강렬한 인상을 주는 사람과 매칭하기 좋음
더 중독된 스프라이트,9300179,https://mapledb.kr/search.php?q=9300179&t=mob,https://maplestory.io/api/KMS/389/mob/9300179/render/stand,round,simple,blank,blob,cool,0,0,10,0,0,0,6,2,4,5,round,simple-eye,blank,blob,calm,blue,small,jelly,"round,simple-eye,blank,blob,calm,blue,small,jelly",둥글고 부드러운 외형으로 차분한 인상의 사람과 매칭하기 좋음
초강화형 포이즌 골렘,9300182,https://mapledb.kr/search.php?q=9300182&t=mob,https://maplestory.io/api/KMS/389/mob/9300182/render/stand,none,none,scary,object,cool,0,0,0,0,10,0,1,8,7,4,no-face,no-eye,scary,object,dark,blue,large,monster-like,"no-face,no-eye,scary,object,dark,blue,large,monster-like",무서운 외형과 차가운 색조로 인해 강렬한 인상을 주는 사람과 매칭하기 좋음
보스 몬스터 퇴치 체크용 투명 몬스터,9300183,https://mapledb.kr/search.php?q=9300183&t=mob,https://maplestory.io/api/KMS/389/mob/9300183/render/stand,none,none,scary,ghost,dark,0,0,0,10,0,0,1,9,7,4,no-face,no-eye,scary,ghost,dark,black,medium,shadow,"no-face,no-eye,scary,ghost,dark,black,medium,shadow","어두운 분위기와 무서운 인상으로, 신비롭고 음산한 느낌의 사람과 매칭하기 좋음"
킹슬라임,9300187,https://mapledb.kr/search.php?q=9300187&t=mob,https://maplestory.io/api/KMS/389/mob/9300187/render/stand,round,big,happy,blob,green,0,0,10,0,0,0,9,1,2,6,round,big-eye,happy,blob,cute,green,small,jelly,"round,big-eye,happy,blob,cute,green,small,jelly","둥글고 귀여운 외형으로, 밝고 긍정적인 인상의 사람과 잘 어울림"
불너구리,9400001,https://mapledb.kr/search.php?q=9400001&t=mob,https://maplestory.io/api/KMS/389/mob/9400001/render/stand,round,big,playful,animal,mixed,0,10,0,0,0,0,9,1,4,6,round,big-eye,playful,animal,cute,brown,small,pet-like,"round,big-eye,playful,animal,cute,brown,small,pet-like","귀엽고 장난기 가득한 외형으로, 친근한 인상의 사람과 매칭하기 좋음"
큰 구름여우,9400004,https://mapledb.kr/search.php?q=9400004&t=mob,https://maplestory.io/api/KMS/389/mob/9400004/render/stand,round,big,happy,animal,yellow,0,10,0,0,0,0,9,0,2,6,round,big-eye,happy,animal,cute,yellow,small,pet-like,"round,big-eye,happy,animal,cute,yellow,small,pet-like","귀엽고 둥글며 밝은 색감으로, 사랑스러운 인상의 사람과 잘 어울림"
제등귀신,9400011,https://mapledb.kr/search.php?q=9400011&t=mob,https://maplestory.io/api/KMS/389/mob/9400011/render/stand,round,big,scary,ghost,dark,0,0,0,10,0,0,1,8,5,4,round,big-eye,scary,ghost,dark,purple,medium,shadow,"round,big-eye,scary,ghost,dark,purple,medium,shadow",어두운 분위기와 무서운 인상이 강한 사람과 매칭하기 좋음
천구,9400014,https://mapledb.kr/search.php?q=9400014&t=mob,https://maplestory.io/api/KMS/389/mob/9400014/render/stand,wide,big,angry,humanoid,neutral,8,0,0,0,0,0,2,3,7,6,wide-face,big-eye,angry,human,strong,gray,medium,warrior,"wide-face,big-eye,angry,human,strong,gray,medium,warrior",강한 인상과 넓은 얼굴형으로 강렬한 분위기의 사람과 매칭하기 좋음
블루머쉬맘,9400205,https://mapledb.kr/search.php?q=9400205&t=mob,https://maplestory.io/api/KMS/389/mob/9400205/render/stand,round,big,happy,blob,blue,0,0,10,0,0,0,9,0,2,4,round,big-eye,happy,blob,cute,blue,small,jelly,"round,big-eye,happy,blob,cute,blue,small,jelly","둥글고 귀여운 외형으로, 밝고 행복한 인상의 사람과 잘 어울림"
웨딩캔들,9400513,https://mapledb.kr/search.php?q=9400513&t=mob,https://maplestory.io/api/KMS/389/mob/9400513/render/stand,round,big,happy,blob,bright,0,0,10,0,0,0,9,0,2,6,round,big-eye,happy,blob,cute,pink,small,jelly,"round,big-eye,happy,blob,cute,pink,small,jelly","둥글고 귀여운 외형으로, 밝고 행복한 인상의 사람과 잘 어울림"
멋쟁이 들개,9410001,https://mapledb.kr/search.php?q=9410001&t=mob,https://maplestory.io/api/KMS/389/mob/9410001/render/stand,round,big,playful,animal,mixed,0,10,0,0,0,0,7,1,4,6,round,big-eye,playful,animal,cute,brown,medium,pet-like,"round,big-eye,playful,animal,cute,brown,medium,pet-like","귀엽고 장난기 있는 외형으로, 친근한 인상의 사람과 매칭하기 좋음"
험악한 들개,9410002,https://mapledb.kr/search.php?q=9410002&t=mob,https://maplestory.io/api/KMS/389/mob/9410002/render/stand,sharp,angry,scary,animal,dark,0,10,0,0,0,0,1,8,7,6,sharp,angry-eye,scary,animal,dark,black,medium,monster-like,"sharp,angry-eye,scary,animal,dark,black,medium,monster-like",험악한 외형과 날카로운 눈빛으로 강렬한 인상을 주는 사람과 매칭하기 좋음
광대 원숭이,9410003,https://mapledb.kr/search.php?q=9410003&t=mob,https://maplestory.io/api/KMS/389/mob/9410003/render/stand,round,big,playful,animal,bright,0,10,0,0,0,0,9,0,2,7,round,big-eye,playful,animal,cute,white,small,pet-like,"round,big-eye,playful,animal,cute,white,small,pet-like","귀엽고 장난기 가득한 외형으로, 밝고 활기찬 인상의 사람과 잘 어울림"
폭주족 원숭이,9410004,https://mapledb.kr/search.php?q=9410004&t=mob,https://maplestory.io/api/KMS/389/mob/9410004/render/stand,round,big,playful,animal,neutral,0,10,0,0,0,0,7,1,4,6,round,big-eye,playful,animal,cool,gray,medium,pet-like,"round,big-eye,playful,animal,cool,gray,medium,pet-like","귀엽고 장난기 있는 외형으로, 활발한 사람과 잘 어울림"
레드 버블티,9410005,https://mapledb.kr/search.php?q=9410005&t=mob,https://maplestory.io/api/KMS/389/mob/9410005/render/stand,round,simple,playful,blob,mixed,0,0,10,0,0,0,9,1,2,6,round,simple-eye,playful,blob,cute,pink,small,jelly,"round,simple-eye,playful,blob,cute,pink,small,jelly",둥글고 말랑한 외형이라 귀엽고 장난기 있는 인상의 사람과 매칭하기 좋음
옐로우 버블티,9410006,https://mapledb.kr/search.php?q=9410006&t=mob,https://maplestory.io/api/KMS/389/mob/9410006/render/stand,round,simple,playful,blob,yellow,0,0,10,0,0,0,9,1,2,6,round,simple-eye,playful,blob,cute,yellow,small,jelly,"round,simple-eye,playful,blob,cute,yellow,small,jelly",둥글고 말랑한 외형으로 귀엽고 장난기 있는 인상의 사람과 매칭하기 좋음
그린 버블티,9410007,https://mapledb.kr/search.php?q=9410007&t=mob,https://maplestory.io/api/KMS/389/mob/9410007/render/stand,round,big,playful,blob,green,0,0,10,0,0,0,9,1,2,6,round,big-eye,playful,blob,cute,green,small,jelly,"round,big-eye,playful,blob,cute,green,small,jelly","둥글고 귀여운 외형으로, 장난기 가득한 인상의 사람과 잘 어울림"
예티 인형자판기,9410008,https://mapledb.kr/search.php?q=9410008&t=mob,https://maplestory.io/api/KMS/389/mob/9410008/render/stand,none,none,none,object,neutral,0,0,0,0,10,0,5,1,2,3,no-face,no-eye,blank,object,calm,white,medium,render-risk,"no-face,no-eye,blank,object,calm,white,medium,render-risk","인형자판기 형태로 사람과의 매칭이 어려운 구조이나, 중립적인 분위기로 다양한 스타일과 매칭 가능"
예티 인형,9410009,https://mapledb.kr/search.php?q=9410009&t=mob,https://maplestory.io/api/KMS/389/mob/9410009/render/stand,round,simple,happy,blob,mixed,0,0,10,0,0,0,9,1,2,4,round,simple-eye,happy,blob,cute,white,small,jelly,"round,simple-eye,happy,blob,cute,white,small,jelly",둥글고 부드러운 외형으로 귀엽고 단순한 인상의 사람과 잘 어울림
주니어페페 인형자판기,9410010,https://mapledb.kr/search.php?q=9410010&t=mob,https://maplestory.io/api/KMS/389/mob/9410010/render/stand,round,simple,happy,object,bright,0,0,0,0,10,0,7,1,2,6,round,simple-eye,happy,object,cute,pink,medium,render-risk,"round,simple-eye,happy,object,cute,pink,medium,render-risk","귀엽고 둥글며 밝은 색감의 외형으로, 단순한 인상의 사람과 매칭하기 좋음"
주니어페페 인형,9410011,https://mapledb.kr/search.php?q=9410011&t=mob,https://maplestory.io/api/KMS/389/mob/9410011/render/stand,round,big,happy,blob,blue,0,0,10,0,0,0,9,0,2,6,round,big-eye,happy,blob,cute,blue,small,jelly,"round,big-eye,happy,blob,cute,blue,small,jelly","둥글고 귀여운 외형으로, 밝고 행복한 인상의 사람과 잘 어울림"
인형자판기,9410012,https://mapledb.kr/search.php?q=9410012&t=mob,https://maplestory.io/api/KMS/389/mob/9410012/render/stand,square,simple,playful,object,bright,0,0,0,0,10,0,7,1,2,6,square,simple-eye,playful,object,bright,mixed-color,medium,render-risk,"square,simple-eye,playful,object,bright,mixed-color,medium,render-risk",인형자판기의 독특한 형태와 밝은 색상으로 인해 장난기 있는 인상의 사람과 잘 어울림
인형뽑기 기계,9410013,https://mapledb.kr/search.php?q=9410013&t=mob,https://maplestory.io/api/KMS/389/mob/9410013/render/stand,round,simple,happy,object,bright,0,0,0,0,10,0,7,1,2,6,round,simple-eye,happy,object,cute,white,medium,render-risk,"round,simple-eye,happy,object,cute,white,medium,render-risk","귀엽고 둥근 형태로, 밝은 분위기의 사람과 매칭하기 좋음"
포장마차,9410014,https://mapledb.kr/search.php?q=9410014&t=mob,https://maplestory.io/api/KMS/389/mob/9410014/render/stand,none,none,none,object,neutral,0,0,0,0,10,0,2,1,1,3,no-face,no-eye,blank,object,calm,brown,medium,render-risk,"no-face,no-eye,blank,object,calm,brown,medium,render-risk",특징이 없는 외형으로 사람과의 매칭이 어려운 객체형 몬스터
두꺼비,9420000,https://mapledb.kr/search.php?q=9420000&t=mob,https://maplestory.io/api/KMS/389/mob/9420000/render/stand,round,big,playful,blob,green,0,0,10,0,0,0,9,1,2,6,round,big-eye,playful,blob,cute,green,small,jelly,"round,big-eye,playful,blob,cute,green,small,jelly",둥글고 말랑한 외형으로 귀엽고 장난기 있는 인상의 사람과 매칭하기 좋음
개구리,9420001,https://mapledb.kr/search.php?q=9420001&t=mob,https://maplestory.io/api/KMS/389/mob/9420001/render/stand,round,big,playful,blob,green,0,0,10,0,0,0,9,1,2,6,round,big-eye,playful,blob,cute,green,small,jelly,"round,big-eye,playful,blob,cute,green,small,jelly","둥글고 귀여운 외형으로, 장난기 가득한 인상의 사람과 잘 어울림"
